FullState,Jeweller,Address,City,StateCode,Zip
 Bear Creek,Bead Shop," 25 Jackson Dr,"," Eldridge,", AL , 35554
 Bear Creek,Macee Leigh," 1151 Mount Hebron Road,"," Beaverton,", AL , 35544
 Bayou La Batre,Patrick Senna Inc," 4595 Smith Rd,"," Coden,", AL , 36523
 Bayou La Batre,Second Chance Designs," 8431 Debra Lane,"," Irvington,", AL , 36544
 Bayou La Batre,Rock N 86," 9975 Woodie Ln,"," Irvington,", AL , 36544
 Bayou La Batre,April Everette Independent Designer Origami Owl," Nationwide,"," Grand Bay,", AL , 36541
 Bayou La Batre,Gold & Diamond Exchange," 3636 Main St,"," Moss Point,", MS , 39563
 Bayou La Batre,Infinity Bead and Jewelry," 7125 Highway 613,"," Moss Point,", MS , 39563
 Bayou La Batre,Dad's Super Pawn East," 2502 Telephone Rd,"," Pascagoula,", MS , 39567
 Bayou La Batre,Johnson Bros Jewelry Co," 511 Delmas Ave,"," Pascagoula,", MS , 39567
 Bayou La Batre,Sams Jewelry and Pawn," 1041 Denny Ave Ste 1,"," Pascagoula,", MS , 39567
 Bayou La Batre,Southern Bullion Coin And Jewelry," 3698 Airport Blvd,"," Mobile,", AL , 36608
 Bayou La Batre,Mobile Bay Coins," 2104 Government St,"," Mobile,", AL , 36606
 Bayou La Batre,Goldstein's Jewelry," 887 Hillcrest Rd,"," Mobile,", AL , 36695
 Bay Minette,Sand & Feet," 43505 Jones Rd,"," Bay Minette,", AL , 36507
 Bay Minette,Ware Jewelers," 30500 State Highway 181 Ste 316,"," Spanish Fort,", AL , 36527
 Bay Minette,Private Gallery," 30500 State Highway 181 Ste 220,"," Spanish Fort,", AL , 36527
 Bay Minette,East Bay Coin & Jewelers," 25945 State Highway 181,"," Daphne,", AL , 36526
 Bay Minette,Wade Jewelers," 27955 US Highway 98,"," Daphne,", AL , 36526
 Bay Minette,Bead Harbor," 27955 US Highway 98,"," Daphne,", AL , 36526
 Bay Minette,Gold Mine Pawn Shop," 602 US Highway 98,"," Daphne,", AL , 36526
 Bay Minette,Southern Bullion Coin-Jewelry," 6850 US Highway 90,"," Daphne,", AL , 36526
 Bay Minette,Eddie's Wholesale Jewelry," 29182 US Highway 98,"," Daphne,", AL , 36526
 Bay Minette,John George Clock & Jewelry," 6845 US Highway 90 # 104,"," Daphne,", AL , 36526
 Bay Minette,Frogmore Boutique," 306 Shelton Beach Rd,"," Saraland,", AL , 36571
 Bankston,Alabama Pawn & Cash Inc," 308 Temple Ave N,"," Fayette,", AL , 35555
 Bankston,Jewelry Bar," 417 10th St NW,"," Fayette,", AL , 35555
 Bankston,Alexander's Jewelry & Gifts," 1550 Temple Ave N,"," Fayette,", AL , 35555
 Bankston,Treasures," 114 Temple Ave N,"," Fayette,", AL , 35555
 Banks,South Main Jewelers," 130 S Main St,"," Brundidge,", AL , 36010
 Banks,Douglas Bros Jewelry & Gift Mart," 73 W Court Sq,"," Troy,", AL , 36081
 Banks,Cash Jewelry & Pawn," 1106 Highway 231 S,"," Troy,", AL , 36081
 Banks,Newman Agency," 114 N 3 Notch St,"," Troy,", AL , 36081
 Banks,Glow," 70 W Court Sq,"," Troy,", AL , 36081
 Banks,Freckled Frog," 220 Elba Hwy,"," Troy,", AL , 36079
 Banks,T-Marie," 77 N Court Sq,"," Troy,", AL , 36081
 Banks,Douglas Bros Jewelry & Gift Mart," 73 N Court Sq,"," Troy,", AL , 36081
 Banks,It's Fashion," 1253 Highway 231 S,"," Troy,", AL , 36081
 Banks,Coleman's Jewelry & Apparel," 225 Prairie St N,"," Union Springs,", AL , 36089
 Axis,Frogmore Boutique," 306 Shelton Beach Rd,"," Saraland,", AL , 36571
 Axis,Andress Jewelry," 21 1/2 Saraland Blvd S,"," Saraland,", AL , 36571
 Axis,Andress Jewelry," 22 Saraland Blvd N,"," Saraland,", AL , 36571
 Axis,Rose Jewelry Inc," 705 Saraland Blvd S,"," Saraland,", AL , 36571
 Axis,Fine Hand Crafted Jewelry and Gemstones by MrGemStoneEyes," 1102 A Shelton Beach Road,"," Saraland,", AL , 36571
 Axis,Diva Bling," 207 Stauffer Ave,"," Saraland,", AL , 36571
 Baileyton,Magnolia Jewelers," 204 N Brindlee Mountain Pkwy,"," Arab,", AL , 35016
 Baileyton,Arab Jewelry & Pawn Shop," 50 N Main St,"," Arab,", AL , 35016
 Baileyton,Kingsworld Jewelry," 748 Midway Rd,"," Union Grove,", AL , 35175
 Baileyton,Doug Doggett Jewelers," 215 Compass Way SW,"," Cullman,", AL , 35055
 Baileyton,Kay Jewelers," 620 Olive St SW Space 100,"," Cullman,", AL , 35055
 Baileyton,White Ed Jewelers," 1704 2nd Ave NW,"," Cullman,", AL , 35055
 Baileyton,Designed by MIMI," 173 county road 704 lot 26,"," Cullman,", AL , 35055
 Baileyton,E-Z Mony Pawn Inc," 408 Main Ave SW,"," Cullman,", AL , 35055
 Baileyton,Gold Rush Jewelers," 404 2nd Ave NW,"," Cullman,", AL , 35055
 Baileyton,Big Savings Online," 211 Piney Point Dr,"," Cullman,", AL , 35055
 Baileyton,Mamabear's Baubles," 144 Pine Ridge Rd,"," Laceys Spring,", AL , 35754
 Baileyton,Guntersville Pawn," 12777 US Highway 431,"," Guntersville,", AL , 35976
 Baileyton,Swords Jewelry," 384 Gunter Ave,"," Guntersville,", AL , 35976
 Autaugaville,Bryan Jewelry," 1876 E Main St,"," Prattville,", AL , 36066
 Auburn,Howard's Fine Jewelry," 1147 Opelika Rd,"," Auburn,", AL , 36830
 Auburn,Ware Jewelers," 111 S College St,"," Auburn,", AL , 36830
 Auburn,Swanson Diamond Center," 920 Opelika Rd,"," Auburn,", AL , 36830
 Auburn,Private Gallery," 140 N College St # 102,"," Auburn,", AL , 36830
 Auburn University,Howard's Fine Jewelry," 1147 Opelika Rd,"," Auburn,", AL , 36830
 Auburn University,Ware Jewelers," 111 S College St,"," Auburn,", AL , 36830
 Auburn University,Swanson Diamond Center," 920 Opelika Rd,"," Auburn,", AL , 36830
 Auburn University,Private Gallery," 140 N College St # 102,"," Auburn,", AL , 36830
 Auburn University,Tanory Diamonds," 129 E Magnolia Ave,"," Auburn,", AL , 36830
 Auburn University,Marks & Morgan Jewelers," 1627-20 Opelika Rd,"," Auburn,", AL , 36830
 Auburn University,Balfour Class Ring Company," 2050 Canary Dr,"," Auburn,", AL , 36830
 Atmore,Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502
 Atmore,State Line Pawn Shop," 300 E Church St Ste G,"," Atmore,", AL , 36502
 Atmore,Len's Jewelers," 309 Palafox St,"," Flomaton,", AL , 36441
 Atmore,Len's Jewelers," 22172 Highway 31,"," Flomaton,", AL , 36441
 Atmore,Sand & Feet," 43505 Jones Rd,"," Bay Minette,", AL , 36507
 Atmore,Weaver's Apparel & Fine Jewelry," 115 Saint Joseph Ave,"," Brewton,", AL , 36426
 Atmore,Treasure Chest," 111 Saint Joseph Ave,"," Brewton,", AL , 36426
 Atmore,AVON INDEPENDENT SALES REPRESENTATIVE," PO. Box 767,"," Excel,", AL , 36439
 Atmore,Fresh Produce," 1403 S Highway 21 Byp,"," Monroeville,", AL , 36460
 Atmore,Alabama Precious Metal," 801 S Alabama Ave,"," Monroeville,", AL , 36460
 Attalla,Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954
 Attalla,La Bella Vita Clothing And Accessories," 307 5th Ave NW,"," Attalla,", AL , 35954
 Attalla,McNair Jewelers Inc," 231 Broad St,"," Attalla,", AL , 35954
 Attalla,McNair Jewelers Inc," 231 Broad St,"," Gadsden,", AL , 35901
 Attalla,B & B Pawn & Jewelry," 1220 W Meighan Blvd,"," Gadsden,", AL , 35901
 Attalla,Off Campus Pawn & Storage LLC," 480 George Wallace Dr,"," Gadsden,", AL , 35903
 Attalla,Fourth Street Jewelers," 213 S 4th St Gadsden,"," Gadsden,", AL , 35901
 Attalla,Mal's Jewelry & Loan Co," 549 Broad St,"," Gadsden,", AL , 35901
 Athens,Shea Leigh's Gifts At MEWS," 811 US Highway 72 W,"," Athens,", AL , 35611
 Athens,Hobbs Jewelers," 571 US Highway 72 W,"," Athens,", AL , 35611
 Athens,Bradfords Pawn & Gun," 314 S Marion St,"," Athens,", AL , 35611
 Athens,Thomas Ruth Jeweler," 27512 US Highway 72,"," Athens,", AL , 35613
 Athens,Osborne's Jewelers," 622 S Jefferson St,"," Athens,", AL , 35611
 Athens,JCS 14 Karat," 1113 8th Ave SE,"," Decatur,", AL , 35601
 Athens,Beltline Pawn And Jewelry," 901 Wimberly Dr SW,"," Decatur,", AL , 35603
 Athens,JV's Pawn Shop," 1815-1 6th Ave Southeast,"," Decatur,", AL , 35601
 Athens,Zales," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Athens,Kay Jewelers," 1801 Beltline Rd SW Space A9,"," Decatur,", AL , 35601
 Athens,Jarvis," 203 Commerce Cir SW,"," Decatur,", AL , 35601
 Athens,Kellys Jewelry," 1105 Beltline Rd SE,"," Decatur,", AL , 35601
 Ashville,D R Jewelry," 243 US Highway 11,"," Springville,", AL , 35146
 Ashville,Rainbow Jewelry & Loan," 3335 Rainbow Dr,"," Rainbow City,", AL , 35906
 Ashville,Haywood Jewelers," 3354 Rainbow Dr,"," Rainbow City,", AL , 35906
 Ashville,Hbn Wholesale," 260 Wiggins St,"," Rainbow City,", AL , 35906
 Ashland,Ann's Flowers Gifts Jewelry & Nursery," 83670 Highway 9,"," Ashland,", AL , 36251
 Ashland,Fred's Jewelry," 83670 Highway 9,"," Ashland,", AL , 36251
 Ashland,Duke's Jewelry," 60065 Highway 49,"," Lineville,", AL , 36266
 Ashland,Jewel's Place," 22719 Highway 22 E,"," Daviston,", AL , 36256
 Ashland,madina.kitsylane.com," 115 lane st,"," talladega,", AL , 35160
 Ashland,Griffin's Jewelers," 704 Battle St E,"," Talladega,", AL , 35160
 Ashland,It's Fashion Metro," 210 Haynes St,"," Talladega,", AL , 35160
 Ashland,Its Fashion Metro," 116 Haynes St,"," Talladega,", AL , 35160
 Ashland,Yourneedsrbeads.com," 25 Golden Crest Dr,"," Sylacauga,", AL , 35151
 Ashford,Diamondz & Pearlz Boutique," 990 Saint Johns Rd,"," Gordon,", AL , 36343
 Ashford,Zales," 900 Commons Dr,"," Dothan,", AL , 36303
 Ashford,Kay Jewelers," 900 Commons Dr Suite 301,"," Dothan,", AL , 36303
 Ashford,Marks & Morgan Jewelers," 900 Commons Dr Suite 803,"," Dothan,", AL , 36303
 Ashford,Saad Nick & Co," 3201 Montgomery Hwy Ste 1,"," Dothan,", AL , 36303
 Ashford,Wicked Scents," 142 Single St Apt 4,"," Dothan,", AL , 36303
 Ashford,Bradshaw's Manufacturing Jwlrs," 3850 W Main St # 602,"," Dothan,", AL , 36305
 Ashford,Saads Jewelers," 3201 Montgomery Hwy Ste 1,"," Dothan,", AL , 36303
 Ashford,First Class Diamonds & Jewelry," 1230 Westgate Pkwy # 4,"," Dothan,", AL , 36303
 Ashford,Maria's Paparazzi Jewelry," 473 Berlin Rd,"," Dothan,", AL , 36301
 Ashford,Firefly Beads," 3074 Ross Clark Cir Ste 10,"," Dothan,", AL , 36301
 Arley,Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501
 Arley,Young Jewelers," 401 19th St W,"," Jasper,", AL , 35501
 Arley,Zales," 300 Highway 78 E,"," Jasper,", AL , 35501
 Arley,Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504
 Arley,Southern Carbon Fuels Inc," 850 Highway 78 E,"," Jasper,", AL , 35501
 Arley,Vickie Hill," 850 Highway 78 E,"," Jasper,", AL , 35501
 Arley,Murray's Jewelry," 300 Highway 78 E,"," Jasper,", AL , 35501
 Arlington,Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784
 Arlington,Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784
 Arlington,It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784
 Arlington,It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784
 Arlington,Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726
 Arlington,It's Fashion," 965 US Highway 80 W Ste 1500,"," Demopolis,", AL , 36732
 Arlington,The Gold Mine," 306 US Highway 80 E,"," Demopolis,", AL , 36732
 Arlington,Jackson's On The Square," 105 N Mulberry Ave,"," Butler,", AL , 36904
 Arlington,Kelley David," 2340 Timberlane Rd,"," Butler,", AL , 36904
 Arlington,Roy's Fine Jewelry," 30 Broad St,"," Selma,", AL , 36701
 Arlington,Truax & Co," 125 Broad St,"," Selma,", AL , 36701
 Arlington,Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703
 Arlington,Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703
 Ardmore,Origami Owl Kimberly Ferguson Independent Designer #10656790," 80 Prospect Rd,"," Fayetteville,", TN , 37334
 Ardmore,Jostens," 1517 Huntsville Hwyste B,"," Fayetteville,", TN , 37334
 Ardmore,Parks Jewelers," 179 Old Elkton Pike,"," Fayetteville,", TN , 37334
 Ardmore,Gold & Diamond Pawn," 1302 Huntsville Hwy,"," Fayetteville,", TN , 37334
 Ardmore,International Diamonds Import IDI," 1302 Huntsville Hwy,"," Fayetteville,", TN , 37334
 Arab,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Arab,Henry J Leonard & Company," 704 Horton Rd,"," Albertville,", AL , 35950
 Arab,El Paraiso," 918 Baltimore Ave Ste B,"," Albertville,", AL , 35950
 Arab,Griffins Jewelers," 11611 US Highway 431,"," Albertville,", AL , 35950
 Arab,J Temple Jewelry," 3017 Lake Hampton Dr SE,"," Owens Cross Roads,", AL , 35763
 Arab,Jewelry for Christ," 2288 Eastern Shore Drive,"," Hampton Cove,", AL , 35763
 Annemanie,Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784
 Anniston,Couch's Jewelers," 15 E 10th St,"," Anniston,", AL , 36201
 Anniston,Stedham's Jewelers," 2105 Quintard Ave,"," Anniston,", AL , 36201
 Anniston,Diamond Depot," 1225 Snow St Ste 18,"," Oxford,", AL , 36203
 Anniston,Stinson & Howard Fine Jewelry & Repairs," 501 Main St,"," Oxford,", AL , 36203
 Anniston,Sarah Cavender Metalworks," 500 Main Street,"," Oxford,", AL , 36203
 Anderson,Morgan Jewelers," 1233 Ridge Dr,"," Killen,", AL , 35645
 Anderson,Shea Leigh's Gifts At MEWS," 811 US Highway 72 W,"," Athens,", AL , 35611
 Anderson,Hobbs Jewelers," 571 US Highway 72 W,"," Athens,", AL , 35611
 Anderson,Bradfords Pawn & Gun," 314 S Marion St,"," Athens,", AL , 35611
 Anderson,Thomas Ruth Jeweler," 27512 US Highway 72,"," Athens,", AL , 35613
 Anderson,Osborne's Jewelers," 622 S Jefferson St,"," Athens,", AL , 35611
 Anderson,Wylie Woven Wire," 7362 County Road 150,"," Courtland,", AL , 35618
 Anderson,Pulaski Jewelry Co," 1653 W College St Ste 6,"," Pulaski,", TN , 38478
 Anderson,Rost Jewelers," 107 W Madison St,"," Pulaski,", TN , 38478
 Anderson,Massey Jeweler's," 2322 Springer Rd,"," Lawrenceburg,", TN , 38464
 Anderson,Dixon Fine Jewelry," 200 N Military Ave,"," Lawrenceburg,", TN , 38464
 Anderson,Little Gold Mine," 1822 N Locust Ave,"," Lawrenceburg,", TN , 38464
 Anderson,Country Crafters," 730 Lee Chapman Rd,"," Lawrenceburg,", TN , 38464
 Altoona,Oneonta Coin Exchange," 322 1st Ave E,"," Oneonta,", AL , 35121
 Altoona,Shirley's Fine Jewelry," 307 1st Ave E,"," Oneonta,", AL , 35121
 Altoona,King Arthur Clock & Jewelry," 10506 Al Highway 168,"," Boaz,", AL , 35957
 Altoona,Zales," 501 Elizabeth St,"," Boaz,", AL , 35957
 Altoona,Reflections By KK," 201 Elizabeth St,"," Boaz,", AL , 35957
 Altoona,Sand Mtn Pawn And Outdoors," Highway 431,"," Boaz,", AL , 35957
 Altoona,Sand Mountain Pawn," 12877 US Highway 431,"," Boaz,", AL , 35956
 Altoona,Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954
 Altoona,La Bella Vita Clothing And Accessories," 307 5th Ave NW,"," Attalla,", AL , 35954
 Andalusia,Covington Jewelers Inc," 101 E Covington Ave,"," Opp,", AL , 36467
 Andalusia,Jewel Box," 328 Simmons St,"," Elba,", AL , 36323
 Andalusia,Nelson Gail," 1591 Caroline St,"," Elba,", AL , 36323
 Andalusia,cottonwood," 118 Bruner Avenue,"," Evergreen,", AL , 36401
 Andalusia,K G Jewelry Repair," 116 W Commerce St,"," Greenville,", AL , 36037
 Andalusia,Mcferrins Jewelry," 114 E Commerce St,"," Greenville,", AL , 36037
 Andalusia,Young's Fashion," 116 Butler Sq,"," Greenville,", AL , 36037
 Andalusia,Weaver's Apparel & Fine Jewelry," 115 Saint Joseph Ave,"," Brewton,", AL , 36426
 Alton,Agnew Jewelers," 311 Main St Ste 109,"," Mulga,", AL , 35118
 Alton,Kay Jewelers," 3465 Lowery Pkwy Suite 107,"," Fultondale,", AL , 35068
 Alton,Jewel Source," 1725 Decatur Hwy,"," Fultondale,", AL , 35068
 Alton,Alabama Wholesale Diamonds," 1820 Tin Valley Cir,"," Birmingham,", AL , 35235
 Alton,We Buy Gold," 880 Brookwood Vlg,"," Birmingham,", AL , 35209
 Alma,Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784
 Alma,It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784
 Alma,It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784
 Alma,J & E Changing Times," 927 Cullomburg Rd,"," Silas,", AL , 36919
 Alpine,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Alpine,Griffin's Jewelers," 123 N Broadway Ave,"," Sylacauga,", AL , 35150
 Alpine,Griffin's Jewelers," 123 S Broadway Ave,"," Sylacauga,", AL , 35150
 Alpine,Pell City Gold & Pawn," 760 Martin St S,,"," Pell City,", AL , 35128
 Alpine,Griffins Jewelers," 1903 Cogswell Ave,"," Pell City,", AL , 35125
 Allgood,Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954
 Alexandria,Midway Pawn Shop," 1934 Front St,"," Anniston,", AL , 36201
 Alexandria,Gene's Inc," 2105 Quintard Ave,"," Anniston,", AL , 36201
 Alexandria,Thompsons Pawn Shop," 8149 McClellan Blvd,"," Anniston,", AL , 36206
 Alexandria,Gold Post Pawn and Jewelry," 8149 McClellan Blvd,"," Anniston,", AL , 36206
 Alexandria,Griffin's Jewelers," 1028 Noble St,"," Anniston,", AL , 36201
 Alexandria,Couch's Jewelers," 15 E 10th St,"," Anniston,", AL , 36201
 Alexandria,Stedham's Jewelers," 2105 Quintard Ave,"," Anniston,", AL , 36201
 Alexandria,Diamond Depot," 1225 Snow St Ste 18,"," Oxford,", AL , 36203
 Alexandria,Stinson & Howard Fine Jewelry & Repairs," 501 Main St,"," Oxford,", AL , 36203
 Aliceville,Savage Bennie Enterprise," 805A Alabama St,"," Columbus,", MS , 39702
 Aliceville,Little's Jewelers," 2009 Highway 45 N,"," Columbus,", MS , 39705
 Aliceville,Rings & Strings," 2116 Highway 45 N,"," Columbus,", MS , 39705
 Aliceville,Sheena Jewelry," 1404 Old Aberdeen Rd,"," Columbus,", MS , 39705
 Alexander City,Broadway Pawn," 116 W 2nd St,"," Sylacauga,", AL , 35150
 Alexander City,Stacey's Jewelry," 103 E 3rd St,"," Sylacauga,", AL , 35150
 Alexander City,Diamond Jewelry Co," 113 N Broadway Ave,"," Sylacauga,", AL , 35150
 Alexander City,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Alberta,Roy's Fine Jewelry," 30 Broad St,"," Selma,", AL , 36701
 Alberta,Truax & Co," 125 Broad St,"," Selma,", AL , 36701
 Alberta,Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703
 Alberta,Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703
 Alberta,Lorch Diamond Center," 1391 E Highland Ave,"," Selma,", AL , 36703
 Alberta,It's Fashion Metro," 1324 E Highland Ave,"," Selma,", AL , 36703
 Alberta,Jessie James Jewelry," 1306 Water Ave,"," Selma,", AL , 36703
 Alberta,Teja's," 121 Broad St,"," Selma,", AL , 36701
 Albertville,El Paraiso," 918 Baltimore Ave Ste B,"," Albertville,", AL , 35950
 Albertville,Griffins Jewelers," 11611 US Highway 431,"," Albertville,", AL , 35950
 Albertville,Guntersville Pawn," 12777 US Highway 431,"," Guntersville,", AL , 35976
 Albertville,Swords Jewelry," 384 Gunter Ave,"," Guntersville,", AL , 35976
 Albertville,Griffins Jewelers," 11611 US Highway 431,"," Guntersville,", AL , 35976
 Albertville,King Arthur Clock & Jewelry," 10506 Al Highway 168,"," Boaz,", AL , 35957
 Albertville,Zales," 501 Elizabeth St,"," Boaz,", AL , 35957
 Albertville,Reflections By KK," 201 Elizabeth St,"," Boaz,", AL , 35957
 Albertville,Sand Mtn Pawn And Outdoors," Highway 431,"," Boaz,", AL , 35957
 Albertville,Sand Mountain Pawn," 12877 US Highway 431,"," Boaz,", AL , 35956
 Albertville,Magnolia Jewelers," 204 N Brindlee Mountain Pkwy,"," Arab,", AL , 35016
 Alabaster,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Alabaster,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 Alabaster,Rebecca's Jewelry," 1825 13th Ave N,"," Bessemer,", AL , 35020
 Akron,Duet Art & Jewelry," 2113B University Blvd,"," Tuscaloosa,", AL , 35401
 Akron,Burkhalter Jewelers," 2312 6th St,"," Tuscaloosa,", AL , 35401
 Akron,West Jewelers Inc DBA Lorch's Jewelers," 1608 Queen City Ave,"," Tuscaloosa,", AL , 35401
 Akron,It's Fashion," 900 Skyland Blvd E,"," Tuscaloosa,", AL , 35405
 Adger,James Jewelry Co," 217 19th St N,"," Bessemer,", AL , 35020
 Adger,Rebecca's Jewelry," 1025 13th St N,"," Bessemer,", AL , 35020
 Addison,Buzzy's Jewelry Repair-Sales," 907 Highway 31 SW,"," Hartselle,", AL , 35640
 Addison,Gold Mine Jewelry," 822 Highway 31 SW,"," Hartselle,", AL , 35640
 Addison,Doug Doggett Jewelers," 215 Compass Way SW,"," Cullman,", AL , 35055
 Addison,Kay Jewelers," 620 Olive St SW Space 100,"," Cullman,", AL , 35055
 Addison,White Ed Jewelers," 1704 2nd Ave NW,"," Cullman,", AL , 35055
 Addison,Designed by MIMI," 173 county road 704 lot 26,"," Cullman,", AL , 35055
 Addison,E-Z Mony Pawn Inc," 408 Main Ave SW,"," Cullman,", AL , 35055
 Addison,Gold Rush Jewelers," 404 2nd Ave NW,"," Cullman,", AL , 35055
 Addison,Big Savings Online," 211 Piney Point Dr,"," Cullman,", AL , 35055
 Addison,Gold Mine Jewelry," 1801 11th Ave,"," Haleyville,", AL , 35565
 Adamsville,Diamonds & Onyx Inc," 324 3rd Way,"," Pleasant Grove,", AL , 35127
 Adamsville,Glitz & Glam Boutique," 305 Crawford St,"," Fairfield,", AL , 35064
 Adamsville,Kay Jewelers," 7201 Aaron Aronov Dr Space 33,"," Fairfield,", AL , 35064
 Adamsville,Kay Jewelers," WESTERN Hills Mall,"," Fairfield,", AL , 35064
 Adamsville,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Adamsville,Us Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Adamsville,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Adamsville,KC Charms," 704 Greenbriar Rd,"," Fairfield,", AL , 35064
 Adamsville,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Adamsville,Kay Jewelers," 3465 Lowery Pkwy Suite 107,"," Fultondale,", AL , 35068
 Adamsville,Jewel Source," 1725 Decatur Hwy,"," Fultondale,", AL , 35068
 Adamsville,Bizee Beads," 378 Dog Wood Ln,"," Quinton,", AL , 35130
 Adamsville,Diannes Enterprises Etc," 612 Meadow Pl,"," Gardendale,", AL , 35071
 Abernant,Heavenly Accessories," 1625 Faircrest Dr.,"," Bessemer,", AL , 35023
 Abernant,Seymour Loyle Jewelry Co," 222 19th St N,"," Bessemer,", AL , 35020
 Ariton,South Main Jewelers," 130 S Main St,"," Brundidge,", AL , 36010
 Ariton,Christopher's Diamond & Jewelry Salon," 2373 S US Highway 231,"," Ozark,", AL , 36360
 Ariton,Harbin Jewelers," 1394 S US Highway 231 Ste 7,"," Ozark,", AL , 36360
